asv_id	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV4420	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV4420
ASV4421	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4421
ASV4422	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4422
ASV4423	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4423
ASV4424	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV4424
ASV4425	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4425
ASV4426	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	f_Helotiaceae	ASV4426
ASV4427	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV4427
ASV4428	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV4428
ASV4429	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV4429
ASV4430	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV4430
ASV4431	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Conlarium	ASV4431
ASV4432	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4432
ASV4433	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV4433
ASV4434	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV4434
ASV4435	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV4435
ASV4436	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4436
ASV4437	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	ASV4437
ASV4438	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4438
ASV4439	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4439
ASV4440	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4440
ASV4441	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4441
ASV4442	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4442
ASV4443	Fungi	Glomeromycota	Glomeromycetes	c_Glomeromycetes	c_Glomeromycetes	c_Glomeromycetes	ASV4443
ASV4444	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS11	o_GS11	o_GS11	ASV4444
ASV4445	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV4445
ASV4446	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	ASV4446
ASV4447	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV4447
ASV4448	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4448
ASV4449	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4449
ASV4450	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	f_Thelephoraceae	ASV4450
ASV4451	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria	ASV4451
ASV4452	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4452
ASV4453	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV4453
ASV4454	Fungi	Chytridiomycota	Chytridiomycetes	c_Chytridiomycetes	c_Chytridiomycetes	c_Chytridiomycetes	ASV4454
ASV4455	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV4455
ASV4456	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	ASV4456
ASV4457	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4457
ASV4458	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4458
ASV4459	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4459
ASV4460	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4460
ASV4461	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	f_Sebacinaceae	ASV4461
ASV4462	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4462
ASV4463	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	o_Auriculariales	o_Auriculariales	ASV4463
ASV4464	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4464
ASV4465	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4465
ASV4466	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4466
ASV4467	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4467
ASV4468	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4468
ASV4469	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	f_Lasiosphaeriaceae	ASV4469
ASV4470	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4470
ASV4471	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	f_Ceratobasidiaceae	ASV4471
ASV4472	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4472
ASV4473	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	f_Clavariaceae	ASV4473
ASV4474	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4474
ASV4475	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	ASV4475
ASV4476	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	ASV4476
ASV4477	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4477
ASV4478	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4478
ASV4479	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4479
ASV4480	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV4480
ASV4481	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4481
ASV4482	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4482
ASV4483	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4483
ASV4484	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV4484
ASV4485	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4485
ASV4486	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o_Hypocreales	o_Hypocreales	ASV4486
ASV4487	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV4487
ASV4488	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	ASV4488
ASV4489	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV4489
ASV4490	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Castanediella	ASV4490
ASV4491	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	ASV4491
ASV4492	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4492
ASV4493	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	ASV4493
ASV4494	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Codinaea	ASV4494
ASV4495	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	ASV4495
ASV4496	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	f_Tricholomataceae	ASV4496
ASV4497	Fungi	Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	ASV4497
ASV4498	Fungi	Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	ASV4498
ASV4499	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4499
ASV4500	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	ASV4500
ASV4501	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4501
ASV4502	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	f_Clavariaceae	ASV4502
ASV4503	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV4503
ASV4504	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4504
ASV4505	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV4505
ASV4506	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	ASV4506
ASV4507	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4507
ASV4508	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4508
ASV4509	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV4509
ASV4510	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	ASV4510
ASV4511	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4511
ASV4512	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4512
ASV4513	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	ASV4513
ASV4514	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV4514
ASV4515	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV4515
ASV4516	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	ASV4516
ASV4517	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV4517
ASV4518	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4518
ASV4519	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	f_Stephanosporaceae	ASV4519
ASV4520	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV4520
ASV4521	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	o_Diversisporales	o_Diversisporales	ASV4521
ASV4522	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV4522
ASV4523	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	ASV4523
ASV4524	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4524
ASV4525	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	ASV4525
ASV4526	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4526
ASV4527	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4527
ASV4528	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Scytinostroma	ASV4528
ASV4529	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4529
ASV4530	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV4530
ASV4531	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV4531
ASV4532	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4532
ASV4533	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4533
ASV4534	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	ASV4534
ASV4535	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV4535
ASV4536	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4536
ASV4537	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4537
ASV4538	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	o_Chaetothyriales	o_Chaetothyriales	ASV4538
ASV4539	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4539
ASV4540	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4540
ASV4541	Fungi	Basidiomycota	Tremellomycetes	Tremellales	o_Tremellales	o_Tremellales	ASV4541
ASV4542	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4542
ASV4543	Fungi	Ascomycota	Archaeorhizomycetes	c_Archaeorhizomycetes	c_Archaeorhizomycetes	c_Archaeorhizomycetes	ASV4543
ASV4544	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Penicillifer	ASV4544
ASV4545	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4545
ASV4546	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	ASV4546
ASV4547	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV4547
ASV4548	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV4548
ASV4549	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4549
ASV4550	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	o_Auriculariales	o_Auriculariales	ASV4550
ASV4551	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV4551
ASV4552	Fungi	Glomeromycota	Glomeromycetes	c_Glomeromycetes	c_Glomeromycetes	c_Glomeromycetes	ASV4552
ASV4553	Fungi	Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	ASV4553
ASV4554	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	f_Orbiliaceae	ASV4554
ASV4555	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	f_Tricholomataceae	ASV4555
ASV4556	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	ASV4556
ASV4557	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV4557
ASV4558	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	o_Auriculariales	o_Auriculariales	ASV4558
ASV4559	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4559
ASV4560	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4560
ASV4561	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	ASV4561
ASV4562	Fungi	Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	ASV4562
ASV4563	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	ASV4563
ASV4564	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV4564
ASV4565	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4565
ASV4566	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV4566
ASV4567	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4567
ASV4568	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV4568
ASV4569	Fungi	Basidiomycota	Tremellomycetes	c_Tremellomycetes	c_Tremellomycetes	c_Tremellomycetes	ASV4569
ASV4570	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladiella	ASV4570
ASV4571	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV4571
ASV4572	Fungi	Kickxellomycota	GS19	GS19	o_GS19	o_GS19	ASV4572
ASV4573	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV4573
ASV4574	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV4574
ASV4575	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	ASV4575
ASV4576	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	f_Ascodesmidaceae	ASV4576
ASV4577	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4577
ASV4578	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4578
ASV4579	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	f_Meripilaceae	ASV4579
ASV4580	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV4580
ASV4581	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4581
ASV4582	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV4582
ASV4583	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	ASV4583
ASV4584	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV4584
ASV4585	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV4585
ASV4586	Fungi	Ascomycota	Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	ASV4586
ASV4587	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4587
ASV4588	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales	o_Tremellodendropsidales	o_Tremellodendropsidales	ASV4588
ASV4589	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4589
ASV4590	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4590
ASV4591	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Stephanonectria	ASV4591
ASV4592	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4592
ASV4593	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	f_Serendipitaceae	ASV4593
ASV4594	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4594
ASV4595	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4595
ASV4596	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o_Hypocreales	o_Hypocreales	ASV4596
ASV4597	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV4597
ASV4598	Fungi	Ascomycota	Orbiliomycetes	c_Orbiliomycetes	c_Orbiliomycetes	c_Orbiliomycetes	ASV4598
ASV4599	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4599
ASV4600	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV4600
ASV4601	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	ASV4601
ASV4602	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	ASV4602
ASV4603	Fungi	Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	ASV4603
ASV4604	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	f_Trichocomaceae	ASV4604
ASV4605	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV4605
ASV4606	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	ASV4606
ASV4607	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4607
ASV4608	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	ASV4608
ASV4609	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4609
ASV4610	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4610
ASV4611	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4611
ASV4612	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4612
ASV4613	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV4613
ASV4614	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4614
ASV4615	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	ASV4615
ASV4616	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Arnium	ASV4616
ASV4617	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	ASV4617
ASV4618	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4618
ASV4619	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	ASV4619
ASV4620	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV4620
ASV4621	Fungi	Mucoromycota	Endogonomycetes	GS21	o_GS21	o_GS21	ASV4621
ASV4622	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV4622
ASV4623	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4623
ASV4624	Fungi	Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	ASV4624
ASV4625	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4625
ASV4626	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4626
ASV4627	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4627
ASV4628	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4628
ASV4629	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	ASV4629
ASV4630	Fungi	Basidiomycota	Tremellomycetes	c_Tremellomycetes	c_Tremellomycetes	c_Tremellomycetes	ASV4630
ASV4631	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	Stephanospora	ASV4631
ASV4632	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4632
ASV4633	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4633
ASV4634	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV4634
ASV4635	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4635
ASV4636	Fungi	Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	ASV4636
ASV4637	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4637
ASV4638	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	o_Trechisporales	o_Trechisporales	ASV4638
ASV4639	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4639
ASV4640	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4640
ASV4641	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4641
ASV4642	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4642
ASV4643	Fungi	Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	ASV4643
ASV4644	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV4644
ASV4645	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV4645
ASV4646	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4646
ASV4647	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV4647
ASV4648	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	f_Lycoperdaceae	ASV4648
ASV4649	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	ASV4649
ASV4650	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	ASV4650
ASV4651	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV4651
ASV4652	Fungi	Ascomycota	Dothideomycetes	Pleosporales	o_Pleosporales	o_Pleosporales	ASV4652
ASV4653	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV4653
ASV4654	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV4654
ASV4655	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV4655
